filename,pitch_mean,pitch_std,pitch_min,pitch_max,hnr,rms_mean,rms_std,centroid_mean,bandwidth_mean,rolloff_mean,zcr_mean,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13
AH_545692315-C2972597-9AEC-4060-A186-F1F59340640C.wav,159.97987449528352,2.199708781228793,154.89951428944013,168.90779158609112,21.217587781480784,0.1711609661579132,0.09930326789617538,1248.9439550627237,779.0889519660996,2066.284937888199,0.10573866944875776,-208.0819549560547,132.34852600097656,-100.6674575805664,-8.37313461303711,-43.7791748046875,-11.484461784362793,42.47697067260742,-22.273258209228516,-3.462977886199951,8.377299308776855,-8.579132080078125,2.1007184982299805,-16.882461547851562,35.92561340332031,14.551470756530762,12.496676445007324,5.699685096740723,4.224157810211182,3.116349935531616,4.533443450927734,4.2645368576049805,3.403846263885498,2.566725254058838,3.8121209144592285,3.084117889404297,3.2371373176574707
AH_545713221-1E77C030-4558-4A88-B1A2-6AB777ACAE61.wav,195.04026017723123,4.1970612518221335,185.81334630620208,211.42207117832544,12.603645867995548,0.23575812578201294,0.08818919211626053,1066.0041032913202,715.5840288145073,1582.0862676056338,0.12176083846830986,-160.50035095214844,194.16909790039062,-92.926513671875,3.247988700866699,-27.82956314086914,-6.630299091339111,37.07245635986328,-32.36940383911133,-5.914154529571533,2.6903178691864014,-20.00450325012207,9.312352180480957,-11.364005088806152,40.153770446777344,32.20925521850586,25.12127113342285,20.326858520507812,7.973755836486816,15.997955322265625,7.3204731941223145,8.363770484924316,10.010327339172363,6.423570156097412,3.738497495651245,7.087094306945801,6.232970714569092
AH_545713222-DA13DC3A-F24B-454E-984F-19DF19328D39.wav,186.99177214871509,11.459520837370118,101.8644286537242,201.77816366683479,16.54142118051263,0.17763173580169678,0.10215618461370468,783.6343545279425,708.029083323505,1187.797619047619,0.05670572916666667,-203.69944763183594,187.98683166503906,-44.937408447265625,10.299088478088379,-28.6700496673584,-11.063819885253906,30.443422317504883,-13.998330116271973,5.700675010681152,2.6497089862823486,-14.643759727478027,1.7397747039794922,-21.91649055480957,40.57440185546875,19.503307342529297,13.942824363708496,7.453665256500244,7.032495021820068,4.530279159545898,6.742873668670654,4.180239677429199,5.451142311096191,4.1903767585754395,4.746457576751709,4.9563517570495605,5.376643657684326
AH_545743929-E2EAE1A3-7E46-4DCF-8DB7-37A5CA47DB9D.wav,136.36880806626263,3.575177897502378,123.81604012088135,148.6264005816118,12.690913018536161,0.27637979388237,0.042432572692632675,892.7612460444951,773.9370700999244,1356.8830818965516,0.07105754983836207,-128.27345275878906,217.20533752441406,-74.73960876464844,19.504148483276367,-32.8430061340332,-4.065144062042236,50.98406219482422,-29.33388328552246,-6.855865955352783,5.170653820037842,-12.879485130310059,10.260286331176758,-12.130395889282227,16.277067184448242,8.919892311096191,12.383890151977539,9.326251983642578,8.248265266418457,6.00470495223999,9.211825370788574,5.074895858764648,5.177354335784912,5.204955577850342,5.260586738586426,4.378814697265625,4.222163677215576
AH_545753013-FCFF8F46-08FF-4C87-B443-D2039E5DA945.wav,225.77863500925037,3.30544884839351,212.13213480293396,233.85428825071105,18.8297000835885,0.2415226399898529,0.05725478008389473,1171.7701874586246,664.3393833538753,1588.7536337209303,0.1313419785610465,-177.7359619140625,162.08258056640625,-114.69845581054688,-9.806584358215332,-29.260713577270508,-13.073370933532715,30.857786178588867,-29.70404815673828,-3.4878323078155518,9.63078498840332,-13.740691184997559,6.998327732086182,-11.367712020874023,33.200706481933594,17.074485778808594,13.428857803344727,12.407429695129395,6.241148948669434,7.951765537261963,4.608299732208252,4.665628433227539,7.4026689529418945,5.437357425689697,4.268111228942871,4.285594463348389,4.847360134124756
AH_545753014-C68926CC-AB91-49AF-90A6-BB5C434283DB.wav,204.77961175413532,7.02280702857646,186.28060044131306,266.69454287095687,18.382952014338674,0.19150353968143463,0.053206827491521835,1077.264343062805,711.5750102544868,1695.2387971698113,0.09390201208726415,-180.9882049560547,179.43145751953125,-107.0978775024414,9.138500213623047,-9.159649848937988,-17.294496536254883,21.962080001831055,-23.17405891418457,0.8749400973320007,5.48815393447876,-21.435148239135742,-1.7801244258880615,-8.243284225463867,24.77665901184082,18.82261085510254,17.165470123291016,13.200675964355469,8.893959045410156,8.64248275756836,4.151216506958008,6.607480049133301,5.691224098205566,4.765299320220947,5.906191349029541,5.236007213592529,5.380755424499512
AH_545753015-58CAA743-BA9A-47E0-B9EF-CC35E9EFB839.wav,202.72029944940238,2.220111039749595,197.8947400350338,209.05038141413084,16.031543980008657,0.2392808049917221,0.06243634968996048,1191.5443616680636,938.5747923159647,2224.5065789473683,0.09472142269736843,-145.06394958496094,172.38197326660156,-92.79037475585938,28.033370971679688,-33.106353759765625,-17.681936264038086,24.304155349731445,-33.83708190917969,10.597532272338867,9.086027145385742,-4.154852867126465,8.711858749389648,-25.07508659362793,39.9698371887207,16.6826171875,12.762720108032227,18.50303840637207,6.157438278198242,4.877751350402832,5.858949184417725,8.931426048278809,6.2858991622924805,6.241206169128418,4.522281169891357,7.355873107910156,3.8566677570343018
AH_545789668-A4F6069C-5E1A-49F5-9EDC-59C6EB833E42.wav,151.64010863860466,26.734170649364486,75.80171028057016,269.5342676679523,17.72281882526142,0.22947999835014343,0.09490017592906952,1139.5673544300278,658.0982309291351,1519.0882731958764,0.11717743234536082,-187.25181579589844,178.21661376953125,-107.5351791381836,-9.043098449707031,-36.489009857177734,-12.626178741455078,31.92229461669922,-27.193477630615234,-0.9479736089706421,0.4644298851490021,-8.890769958496094,13.830931663513184,-23.17313575744629,46.35537338256836,31.325956344604492,13.018672943115234,20.0108699798584,10.865680694580078,12.468558311462402,8.481124877929688,7.806913375854492,6.114073753356934,6.468364238739014,6.316256046295166,4.517890930175781,8.921109199523926
AH_545789670-C297FD53-BF71-4183-86A0-58E5E1EB0DF8.wav,175.8412505612185,16.45360838474294,159.7380740326823,252.7011402637732,17.902742950996693,0.23977932333946228,0.07926129549741745,844.8431782050206,580.070793086379,1144.405241935484,0.09927466607862903,-181.59654235839844,190.7569580078125,-55.1648063659668,-12.867940902709961,-39.915687561035156,-11.52207088470459,30.738203048706055,-16.86096954345703,-3.5560622215270996,-6.000890254974365,-17.86623764038086,5.497958183288574,-15.454130172729492,40.08249282836914,14.463953971862793,21.096939086914062,12.483630180358887,8.416756629943848,4.893641471862793,6.107004165649414,6.992341995239258,5.064315319061279,4.809908390045166,5.322702407836914,5.298221111297607,4.391215801239014
AH_545789671-794D2256-DDFF-4009-8BA8-8A306C8FA14F.wav,225.70982073865497,4.040538081694741,214.6007528838436,240.92635816446094,22.572757581541083,0.35610106587409973,0.08003395795822144,999.8810191731793,606.3147073655413,1367.727534562212,0.11140688004032258,-168.44207763671875,166.44772338867188,-87.75980377197266,-13.112385749816895,-37.47434997558594,-13.541888236999512,29.653491973876953,-19.14333152770996,6.754904747009277,8.637001037597656,-17.30752182006836,-3.9452078342437744,-15.978911399841309,32.83814239501953,14.662055015563965,11.096941947937012,9.01584243774414,4.459263801574707,4.645811557769775,5.548839092254639,3.8719592094421387,7.053561210632324,3.9128713607788086,2.966034412384033,6.520870685577393,4.007253646850586
AH_545789674-53885025-35F1-48C1-9826-BAAEB8BEAF58.wav,277.9140728885744,14.987381955084095,149.44364660629387,295.58761288911495,20.382407348693896,0.38594934344291687,0.052404340356588364,887.1168419385045,834.4807315107454,1565.9375,0.055266927083333334,-142.73728942871094,172.53428649902344,-61.34297561645508,27.352312088012695,-20.636323928833008,-17.5516300201416,17.821975708007812,-38.84064483642578,0.2770184576511383,7.0167555809021,-32.99039077758789,-10.732037544250488,-17.772686004638672,21.84488296508789,12.560988426208496,9.090185165405273,7.464914321899414,7.235264778137207,6.441140174865723,6.121771335601807,3.7728018760681152,3.7087202072143555,4.746173858642578,4.367294788360596,5.194398880004883,4.332805633544922
AH_545789677-D381D801-B073-4945-BE0D-E250126EA6B1.wav,231.6675713219024,13.088084853045537,187.73124635341932,246.3816007711121,21.599018873975705,0.21486607193946838,0.07623039186000824,1038.5852482491364,625.4826416713571,1393.4375,0.11501953125,-207.48397827148438,166.60464477539062,-93.77738189697266,-10.411418914794922,-29.723485946655273,-3.5200858116149902,33.20207214355469,-33.545101165771484,-10.13399887084961,5.226660251617432,-13.515713691711426,2.6626880168914795,-15.040087699890137,52.43497085571289,22.699783325195312,16.940948486328125,6.019300937652588,5.483880043029785,5.478518009185791,6.079366683959961,7.146614074707031,5.047817230224609,4.098372936248779,6.879514694213867,3.4529917240142822,3.4766592979431152
AH_545789680-7FF9D4F1-DDCC-4CB6-8668-76530D670FA5.wav,226.09045828403262,4.563360352279038,205.99817104387762,232.55871712866968,18.553592592237774,0.30387812852859497,0.03657419607043266,1290.254279568074,920.2155943995334,2379.0760869565215,0.14437556612318841,-148.3175506591797,167.6136474609375,-103.40635681152344,5.4988532066345215,-42.94353103637695,-2.463585138320923,26.943347930908203,-43.3034553527832,19.834339141845703,5.030011177062988,-21.40532684326172,14.020703315734863,-30.59196662902832,17.85004234313965,10.955205917358398,13.41683578491211,14.866853713989258,5.231454849243164,5.948795318603516,5.340678691864014,8.300128936767578,6.237847328186035,3.2460639476776123,5.407738208770752,7.068310260772705,4.620002269744873
AH_545789690-DA26461A-AF40-4A43-9662-3A93EE872359.wav,185.42541790962966,6.867352709118817,169.4827193944891,260.8694030886286,14.205520818915893,0.11887654662132263,0.07600267231464386,851.5287764581938,795.2937815876996,1459.5853365384614,0.06452120267427884,-211.93710327148438,174.14207458496094,-44.5914306640625,20.355388641357422,-20.0196533203125,-18.210603713989258,26.71650505065918,-13.708390235900879,-8.416348457336426,-0.7897032499313354,-3.559807300567627,3.079450845718384,-17.363727569580078,50.10073471069336,21.495479583740234,16.530254364013672,8.580883026123047,7.809698581695557,8.350754737854004,7.026324272155762,4.945521831512451,4.344240665435791,4.043008804321289,3.584458351135254,4.11832857131958,3.4655990600585938
AH_545806325-8A17002B-CFD3-4DCF-8854-04F0F2BFF21B.wav,199.09045548011514,1.493469764088204,196.65702093783042,205.63706860090983,21.811016675681678,0.2989710569381714,0.025908444076776505,1180.4343284266447,738.8110951777242,1794.2708333333333,0.11145290798611111,-158.7891387939453,167.44277954101562,-123.5281982421875,7.649857521057129,-28.81821060180664,-19.33246421813965,30.62464141845703,-30.360448837280273,6.812795639038086,4.886239528656006,-28.631423950195312,9.407174110412598,-10.489582061767578,11.145997047424316,8.639514923095703,7.421290874481201,5.91347074508667,3.7922585010528564,6.647417068481445,3.5093114376068115,4.870913982391357,4.98870849609375,3.614069700241089,4.884912490844727,3.889979362487793,6.320772171020508
AH_545806326-BD0FE665-1AD5-4F55-8342-0FAB8B15680B.wav,208.31318812825393,2.07896748018189,200.96422229926893,222.53168434775017,19.11604209876276,0.23005007207393646,0.11371278017759323,834.557151473178,889.0411584690062,1757.523148148148,0.05400028935185185,-199.689208984375,154.2400665283203,-30.88092803955078,51.38895797729492,-9.994706153869629,-17.782682418823242,15.603513717651367,-38.0953483581543,-10.29601764678955,4.439842700958252,-10.646061897277832,10.648193359375,-7.528683185577393,60.0148811340332,32.30256652832031,19.62679672241211,16.054040908813477,9.675261497497559,10.69061279296875,9.172633171081543,8.393135070800781,6.610287189483643,5.067278861999512,5.345056056976318,4.624340534210205,4.986275672912598
AH_545812844-DFBCDA22-CADB-444A-9623-16A39D45E9E7.wav,125.7064558266616,1.7806148068612828,122.0306436878315,131.3249352166567,14.863410180077935,0.11425521224737167,0.08165421336889267,1197.6479096631483,833.9408608050287,2118.689903846154,0.11045673076923077,-230.08578491210938,154.7962188720703,-88.68231964111328,1.4883322715759277,-39.28447341918945,-10.575308799743652,49.465721130371094,-18.245702743530273,-1.8155826330184937,7.3812642097473145,-17.010587692260742,13.764999389648438,1.6965646743774414,85.5726318359375,36.407466888427734,27.716251373291016,9.060769081115723,7.885714530944824,5.372329235076904,8.366934776306152,11.18951416015625,4.792709827423096,9.791670799255371,5.4776153564453125,4.737288475036621,4.913253307342529
AH_545812846-0C14B32A-6C50-4B62-BC89-0A815C2DEEFA.wav,117.0027828331927,3.208041399308347,77.99918771817458,122.59053335232119,12.625077584999577,0.20286937057971954,0.09170829504728317,1086.618591607228,799.1363767124028,2084.84887295082,0.09370997694672131,-170.92959594726562,177.5463409423828,-78.45700073242188,8.11733627319336,-56.24910354614258,-45.178043365478516,38.289451599121094,-14.398716926574707,-6.439974308013916,14.666543006896973,-5.727837562561035,3.050452947616577,-11.565176963806152,57.02294158935547,22.906009674072266,17.392345428466797,10.037809371948242,6.389469623565674,8.679561614990234,8.161491394042969,8.735947608947754,7.2678937911987305,5.179226875305176,7.229141712188721,6.374203205108643,4.797187328338623
AH_545834603-857E007F-1CCF-4249-8160-3A0F3F5AB58D.wav,210.32169271657415,4.440496290880385,191.99076029922128,220.1418848811279,22.98609215569452,0.33899450302124023,0.04288262501358986,1215.2415762484475,796.1772168232027,1948.0537280701753,0.11121676260964912,-156.99090576171875,148.0849609375,-118.69876098632812,3.108077049255371,-36.125003814697266,-19.356958389282227,23.881711959838867,-30.613155364990234,3.0632212162017822,-7.225681304931641,-15.146742820739746,17.222806930541992,-23.14681053161621,17.157398223876953,9.967798233032227,9.215457916259766,10.732803344726562,7.347972393035889,5.309802532196045,4.5714263916015625,4.870359897613525,5.8986005783081055,3.885704755783081,4.855592727661133,3.4990057945251465,4.432931900024414
AH_545841221-6FC57E6E-65B6-4859-A15A-55856D7E75C0.wav,227.5583844107002,5.21328392544831,206.87876197451445,236.82692569172468,21.11001149574833,0.3413754105567932,0.16004250943660736,891.8862178994306,686.3274977982511,1428.0821917808219,0.07908818493150685,-180.1399688720703,176.44720458984375,-69.4819107055664,10.251667022705078,-18.915576934814453,-11.98906421661377,11.360651969909668,-40.61288070678711,-0.06767430156469345,8.487605094909668,-19.85396385192871,-2.000263214111328,-14.700621604919434,62.7947883605957,35.130184173583984,14.221451759338379,12.941010475158691,10.786517143249512,12.075174331665039,9.97278118133545,8.595480918884277,6.5848870277404785,6.348075866699219,5.304123878479004,3.832195520401001,5.49893856048584
AH_545841222-DE5AEF27-7F4E-45A4-BF7D-9E87E7A786AE.wav,170.98451892748776,6.857205823560272,145.45275730562008,179.1151566739587,13.131063130578493,0.127101868391037,0.08502291142940521,922.1893922717447,631.9112997152521,1296.7735389610389,0.09678114853896104,-226.8579864501953,170.35081481933594,-55.44084930419922,-15.630708694458008,-30.443702697753906,-11.550116539001465,17.755388259887695,-26.37120246887207,-10.725624084472656,6.863645076751709,4.680661201477051,9.493021011352539,-17.389867782592773,62.529869079589844,25.634971618652344,29.581998825073242,10.057092666625977,9.423900604248047,7.936695098876953,9.177506446838379,7.288882732391357,6.9011688232421875,4.726888179779053,5.816183090209961,5.361596584320068,4.205380916595459
AH_545841223-24FB0419-5BAE-4F9C-8EBC-CD62DA6590D2.wav,173.60006716077896,46.49026555860639,96.83781201150514,213.5148013192163,15.92378942652706,0.0744660496711731,0.06358842551708221,1289.5143076314396,950.2901867197091,2526.3671875,0.12796783447265625,-262.19549560546875,140.722412109375,-74.77092742919922,1.7446184158325195,-32.38120651245117,1.3782161474227905,29.220911026000977,-39.91135025024414,2.1617841720581055,6.698711395263672,-19.902442932128906,14.21561050415039,-9.754129409790039,74.74264526367188,28.643953323364258,23.3441162109375,12.833974838256836,7.086062431335449,4.295777797698975,8.184276580810547,7.487855911254883,4.875034809112549,5.422008991241455,6.449850082397461,6.009896755218506,5.98417854309082
AH_545841226-C699FC9E-1E0C-474D-A12A-936DD92B8980.wav,169.5655632441148,1.7586986387632018,163.53489219857175,176.50368299837925,19.16726757884136,0.0977238342165947,0.088104747235775,1069.016552838358,782.7703071474639,1594.5796460176991,0.1032974108130531,-256.803466796875,131.98306274414062,-49.29014205932617,-7.653018951416016,-44.033203125,-15.430872917175293,32.28084945678711,-19.499773025512695,-8.491303443908691,8.134971618652344,-4.302852153778076,7.7808051109313965,-9.836440086364746,61.486488342285156,24.653350830078125,18.330862045288086,11.168004989624023,9.056843757629395,6.210336685180664,8.908175468444824,8.159228324890137,6.236669063568115,3.44921612739563,5.597634792327881,5.7697672843933105,4.70390510559082
AH_545841227-5C77713A-66F1-49D0-BC8A-702C152E668D.wav,259.067011994704,4.481368757367053,245.7570933845231,271.60224407228674,21.424198276786996,0.32568034529685974,0.06227247789502144,1532.8772163596107,715.8384582038025,2013.5091145833333,0.2022705078125,-168.34361267089844,131.82769775390625,-139.4569549560547,32.61932373046875,4.393198490142822,-21.61271858215332,14.87453842163086,-17.15644073486328,19.305347442626953,-13.252129554748535,-37.47878646850586,24.4162654876709,-0.23712681233882904,17.920007705688477,5.980112075805664,14.227986335754395,6.715481758117676,3.3506228923797607,3.9832005500793457,6.214163303375244,3.3279213905334473,4.703219890594482,3.2348506450653076,3.6471505165100098,5.309257507324219,4.064984321594238
AH_545847410-D1BA3BB4-1F61-44CA-ACDE-455A8E97E04B.wav,125.10658259783573,2.969827405280382,85.60167083099604,129.96962386486348,16.97517095818699,0.17883826792240143,0.06546622514724731,861.8812557540566,744.6124284683877,1373.898237179487,0.07105118189102565,-186.91058349609375,196.42140197753906,-67.58248901367188,20.1815185546875,-24.4589786529541,-21.18037223815918,22.71101951599121,-31.903730392456055,-14.093571662902832,-0.49055108428001404,-2.264831781387329,11.532965660095215,-20.675373077392578,34.31072235107422,14.020581245422363,17.27677345275879,8.017049789428711,7.075943470001221,9.018263816833496,7.060786247253418,6.614717960357666,6.052866458892822,6.355800628662109,5.259743690490723,4.382872104644775,4.566749572753906
AH_545880204-EE87D3E2-0D4C-4EAA-ACD7-C3F177AFF62F.wav,110.97105156790664,2.740861172975546,90.93273695201287,119.88998732051837,11.077559138226354,0.2494429051876068,0.021310431882739067,1223.7676043452955,804.161285460538,2058.416193181818,0.11960393732244318,-114.5749740600586,200.16526794433594,-131.74627685546875,5.782354354858398,-42.49111557006836,-23.456575393676758,40.07680130004883,-39.99348068237305,-0.2648361027240753,14.60165023803711,-18.905534744262695,8.177689552307129,-23.498350143432617,13.091480255126953,8.744654655456543,5.6737236976623535,7.198045253753662,4.836609840393066,3.713163375854492,6.007987022399902,4.606936454772949,3.5465123653411865,2.6540164947509766,3.1466596126556396,4.2970991134643555,3.5152087211608887
